CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;BAIESC;EMAIL;FONE1;ZONA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF;EJA FUNDAMENTAL_MULTI
20404;CAMPINAS OESTE;244;CAMPINAS;1;907352;8;NULL;MESSIAS GONCALVES TEIXEIRA PROFESSOR;ADAO GONCALVES;JARDIM APARECIDA;E907352A@EDUCACAO.SP.GOV.BR;32811855;1;0;0;0;0;286;95;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;907397;8;NULL;PAUL EUGENE CHARBONNEAU PROF DOUTOR;RUA JOSE ROMUALDO DE OLIVEIRA;JARDIM FERNANDA;E907397A@EDUCACAO.SP.GOV.BR;32255391;1;0;29;0;1079;772;588;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;911744;8;NULL;ROSINA FRAZATTO DOS SANTOS PROFESSORA;RUA REVERENDO JOSE COELHO FERRAZ;CIDADE SATELITE IRIS;E911744A@EDUCACAO.SP.GOV.BR;32690243;1;0;14;0;674;0;0;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;915592;8;NULL;HUGO PENTEADO TEIXEIRA;RUA DOUTOR MAURICIO LOURENCAO SEBER;CONJUNTO HABITACIONAL PARQUE DA FLORESTA; E915592A@EDUCACAO.SP.GOV.BR;32611258;1;0;0;0;404;370;300;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;922432;8;NULL;CONCEICAO RIBEIRO PROFESSORA;AVENIDA SINIMBU;PARQUE UNIVERSITARIO DE VIRACOPOS;E922432A@EDUCACAO.SP.GOV.BR;32669544;1;0;18;0;784;0;0;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;923394;8;NULL;PROFESSORA MARIA  HELENA ANTONIO CARDOSO;RUA ESTEVAO SEGALLIO;CONJUNTO HABITACIONAL VIDA NOVA; E923394A@EDUCACAO.SP.GOV.BR;32669577;1;0;0;0;0;560;386;0;143;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;1;924556;8;NULL;HILDA HILST ESCRITORA;RUA GIRLANE SIMOES;JARDIM MERCEDES;E924556A@EDUCACAO.SP.GOV.BR;32265600;1;0;0;0;473;0;0;0;0;0;0
20404;CAMPINAS OESTE;244;CAMPINAS;2;985600;6;45676;CEL JTO A EE ORLANDO SIGNORELLI;RUA TRINTA E DOIS;DIC VI CONJUNTO HABITACIONAL SANTO DIAS SILVA;E045676A@EDUCACAO.SP.GOV.BR;32668077;1;0;0;0;0;0;0;0;0;0;0
20404;CAMPINAS OESTE;708;VALINHOS;1;18089;8;NULL;ANTONIO ALVES ARANHA PROFESSOR;AVENIDA ONZE DE AGOSTO;JARDIM RIBEIRO;E018089A@EDUCACAO.SP.GOV.BR;38713782;1;0;0;0;0;202;852;0;0;0;0
20407;JUNDIAI;382;ITATIBA;1;19604;8;NULL;IVONY DE CAMARGO SALLES PROFESSORA;HERCULANO PUPO NOGUEIRA;JARDIM BELEM;E019604A@EDUCACAO.SP.GOV.BR;45245080;1;0;0;0;0;0;757;0;121;0;0
20407;JUNDIAI;382;ITATIBA;1;19677;8;NULL;MANUEL EUCLIDES DE BRITO;ANTONIO FERRAZ COSTA;VILA SANTA CRUZ;E019677A@EDUCACAO.SP.GOV.BR;45244600;1;0;0;0;0;0;389;0;0;0;0
20407;JUNDIAI;382;ITATIBA;1;49499;8;NULL;ANTONIO DUTRA PROFESSOR;AVENIDA BENEDITO DE GODOY CAMARGO;NUCLEO RESIDENCIAL DOUTOR LUIZ DE MATTOS PIMENTA;E049499A@EDUCACAO.SP.GOV.BR;45344002;1;0;0;0;0;0;348;0;0;0;0
20407;JUNDIAI;388;ITUPEVA;1;19653;8;NULL;MANOEL JOSE DA FONSECA;RUA PROFESSORA DEOLINDA SILVEIRA CAMARGO;CENTRO;E019653A@EDUCACAO.SP.GOV.BR;45911232;1;0;0;0;0;727;494;0;0;0;0
20407;JUNDIAI;388;ITUPEVA;1;909488;8;NULL;JOSE DE ANCHIETA PADRE;RUA JOSE VIRILLO;SEM ALTERACAO;E909488A@EDUCACAO.SP.GOV.BR;45912183;1;0;0;0;0;537;365;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;1;19379;8;NULL;FRANCISCO NAPOLEAO MAIA PROFESSOR;FRANCISCO DE SALLES SAO;VILA SALERMO;E019379A@EDUCACAO.SP.GOV.BR;45262279;1;0;0;0;0;509;388;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;1;39962;8;NULL;ADIB MIGUEL HADDAD;RUA PADRE NORBERTO MOJOLA;JARDIM SANTA GERTRUDES;E039962A@EDUCACAO.SP.GOV.BR;45371647;1;0;31;0;0;665;458;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;1;40885;8;NULL;JOCENY VILLELA CURADO PROFESSORA;MARIO JOAO BAMPA;VILA COMERCIAL;E040885A@EDUCACAO.SP.GOV.BR;45263937;1;0;3;0;0;188;140;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;1;42705;8;NULL;MARIA JOSE MAIA DE TOLEDO PROFA;R PEDRO LATANCE;JD SAO CAMILO;E042705A@EDUCACAO.SP.GOV.BR;45879624;1;0;12;0;0;198;111;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;1;909506;8;NULL;MARIA DE ALMEIDA SCHLEDORN PROFESSORA;ADELINO MARTINS;JARDIM DAS TULIPAS;E909506A@EDUCACAO.SP.GOV.BR;45826472;1;0;0;0;0;703;537;0;0;0;0
20407;JUNDIAI;407;JUNDIAI;2;581082;15;39962;CENTRO DE DETENCAO PROVISORIA DE JUNDIAI;AUGUSTA ZORZI BARADEL;TIJUCO PRETO;E039962A@EDUCACAO.SP.GOV.BR;45371647;1;0;0;0;0;0;0;33;0;0;0
20407;JUNDIAI;421;LOUVEIRA;1;19549;8;NULL;ALBERTO FERREIRA REZENDE PROFESSOR;AVENIDA RICIERI CHIQUETTO;SANTO ANTONIO;E019549A@EDUCACAO.SP.GOV.BR;38481114;1;0;0;0;0;650;458;0;0;0;0
20407;JUNDIAI;712;VARZEA PAULISTA;1;19471;8;NULL;MARIA DE SAO LUIZ IRMA;ITALIA;JARDIM SANTA LUCIA;E019471A@EDUCACAO.SP.GOV.BR;45951196;1;0;0;0;0;499;368;0;0;0;0
20407;JUNDIAI;712;VARZEA PAULISTA;1;47259;8;NULL;ARMANDO DIAS;PACAEMBU;JARDIM PAULISTA;E047259A@EDUCACAO.SP.GOV.BR;46061047;1;0;5;0;0;699;504;0;0;0;0
20407;JUNDIAI;712;VARZEA PAULISTA;1;49505;8;NULL;MITIHARU TANAKA;RUA VIGARIO ALFONSO NIKRAKE;JARDIM CRUZ ALTA;E049505A@EDUCACAO.SP.GOV.BR;46062015;1;0;0;0;0;494;257;0;0;0;0
20407;JUNDIAI;712;VARZEA PAULISTA;1;905677;8;NULL;ANA MARIA PAGIOSSI;BARRETOS;JARDIM AMERICA;E905677A@EDUCACAO.SP.GOV.BR;45958928;1;0;0;0;0;421;153;0;0;0;0
20408;LIMEIRA;272;CORDEIROPOLIS;1;922547;8;NULL;ODECIO LUCKE PROFESSOR;ARISTEU MARCICANO;JARDIM PROGRESSO;E922547A@EDUCACAO.SP.GOV.BR;35462208;1;0;0;0;0;457;200;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;20011;8;NULL;BRASIL;LARGO JOSE BONIFACIO;CENTRO;E020011A@EDUCACAO.SP.GOV.BR;34418547;1;0;0;0;0;365;222;0;182;0;0
20408;LIMEIRA;417;LIMEIRA;1;20102;8;NULL;ANTONIO DE QUEIROZ PROFESSOR;RUA SAMUEL CHEQUE;JARDIM MONTEZUMA;E020102A@EDUCACAO.SP.GOV.BR;34519255;1;0;0;0;248;298;312;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;20163;8;NULL;GABRIEL POZZI PROFESSOR;RUA MELVIN JONES;VILA PIZA;E020163A@EDUCACAO.SP.GOV.BR;34415017;1;0;0;0;0;0;174;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;36109;8;NULL;JOSE MARCILIANO DA COSTA JUNIOR PROFESSOR;VEREADOR SAMUEL BERTO;JARDIM NOVA SUICA;E036109A@EDUCACAO.SP.GOV.BR;34519155;1;0;0;0;0;269;0;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;47302;8;NULL;JOSE FERRAZ SAMPAIO PENTEADO PROFESSOR;NELSON FERRAZ DA SILVA;JARDIM NOVO HORIZONTE;E047302A@EDUCACAO.SP.GOV.BR;34510221;1;0;7;0;0;199;0;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;48461;8;NULL;ARLINDO SILVESTRE PROFESSOR;RUA ALDERICO WISS BARBOSA;PARQUE NOSSA SENHORA DAS DORES;E048461A@EDUCACAO.SP.GOV.BR;34413897;1;0;0;0;0;205;135;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;49529;8;NULL;ATALIBA PIRES DO AMARAL PROFESSOR;AVENIDA FAUSTO ESTEVES DOS SANTOS;CONJUNTO RESIDENCIAL VICTOR DANDREA;E049529A@EDUCACAO.SP.GOV.BR;34414071;1;0;3;0;0;220;0;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;901258;8;NULL;LUIGINO BURIGOTTO;RUA AMBROSINO HENRIQUE;VILA LABAKI;E901258A@EDUCACAO.SP.GOV.BR;34510680;1;0;12;0;149;294;0;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;904028;8;NULL;MANUEL ALVES CONEGO;PRACA PRIMEIRO DE MAIO;JARDIM MORRO AZUL;E904028A@EDUCACAO.SP.GOV.BR;34510001;1;0;16;0;0;451;0;0;0;0;0
20408;LIMEIRA;417;LIMEIRA;1;917837;8;NULL;LEONTINA SILVA BUSCH PROFESSORA;GUIDO JOSE BELLON;PARQUE RESIDENCIAL ABILIO PEDRO;E917837A@EDUCACAO.SP.GOV.BR;34510373;1;0;13;0;0;388;45;0;0;0;0
20408;LIMEIRA;587;RIO CLARO;1;21556;8;NULL;CAROLINA AUGUSTA SERAPHIM PROFESSORA;RUA CINCO B;VILA INDAIA;E021556A@EDUCACAO.SP.GOV.BR;35232467;1;0;0;0;0;292;0;0;0;0;0
20408;LIMEIRA;587;RIO CLARO;1;909567;8;NULL;HELOISA LEMENHE MARASCA PROFESSORA;14 A;VILA INDAIA;E909567A@EDUCACAO.SP.GOV.BR;35233235;1;0;0;0;0;307;234;0;0;0;0
20408;LIMEIRA;587;RIO CLARO;1;921944;8;NULL;JOAO BAPTISTA NEGRAO FILHO PROFESSOR;RUA 6 JG;JARDIM GUANABARA;E921944A@EDUCACAO.SP.GOV.BR;35233180;1;0;10;0;0;343;112;0;0;0;0
20408;LIMEIRA;587;RIO CLARO;2;269207;15;21787;CENTRO DE RESSOCIALIZACAO MASC DE RIO CLARO CLS PROV;30 NR;JARDIM NOVA RIO CLARO;MARCIOSANTOS@SP.GOV.BR;35256614;1;0;0;0;0;0;0;82;59;70;0
20408;LIMEIRA;615;SANTA GERTRUDES;1;4065;8;NULL;MARIA CARMEN CODO JACOMINI;PREFEITO CORONEL LIBERTARIO PALUMBO;PARQUE DOS JEQUITIBAS;E004065A@EDUCACAO.SP.GOV.BR;35455287;1;0;0;0;0;0;331;0;0;0;0
20408;LIMEIRA;615;SANTA GERTRUDES;1;21635;8;NULL;PEDRO RAPHAEL DA ROCHA;AVENIDA HUM;CENTRO;E021635A@EDUCACAO.SP.GOV.BR;35451319;1;0;0;0;0;0;490;0;96;0;0
20409;MOGI MIRIM;153;AGUAS DE LINDOIA;1;17361;8;NULL;FRANCISCO TOZZI DR;PRACA PHILOMENA PULINO TOZZI;JARDIM PARAISO;E017361A@EDUCACAO.SP.GOV.BR;38241771;1;0;0;0;0;173;162;0;0;0;0
20409;MOGI MIRIM;168;AMPARO;1;49426;8;NULL;JOSE SCALVI DE OLIVEIRA PROF;SEBASTIAO RODRIGUES DE ALMEIDA;JARDIM CAMANDOCAIA;E049426A@EDUCACAO.SP.GOV.BR;38073929;1;0;0;0;0;180;215;0;0;0;0
20409;MOGI MIRIM;374;ITAPIRA;1;17516;8;NULL;PEDRO FERREIRA CINTRA PROF;RUA ARTUR BERNARDES;VILA ILZE;E017516A@EDUCACAO.SP.GOV.BR;38631215;1;0;0;0;0;379;265;0;0;0;0
20409;MOGI MIRIM;455;MOGI GUACU;1;20291;8;NULL;BENEDITA NAIR XAVIER VEDOVELLO PROFA;BENEDITO MAIA DE FIGUEIREDO;JARDIM SAO PEDRO;E020291A@EDUCACAO.SP.GOV.BR;38613707;1;0;23;0;0;458;594;0;80;56;0
20409;MOGI MIRIM;455;MOGI GUACU;1;921836;8;NULL;SONIA APARECIDA MAXIMIANO BUENO PROFA;RUA MARIA CARMELA PEDRINI MARCHESI;JARDIM NOVO ITACOLOMI;E921836A@EDUCACAO.SP.GOV.BR;38417464;1;0;5;0;0;260;0;0;0;0;0
20409;MOGI MIRIM;455;MOGI GUACU;1;925287;8;NULL;NELSON GIRARD PROF;JOAO MARQUESI;JARDIM HEDY;E925287A@EDUCACAO.SP.GOV.BR;38185100;1;0;0;0;0;231;126;0;0;0;0
20409;MOGI MIRIM;456;MOGI MIRIM;1;20539;8;NULL;OSCAR RODRIGUES ALVES DR;RUA DR JOSE ALVES;CENTRO;E020539A@EDUCACAO.SP.GOV.BR;38064106;1;0;1;0;0;0;209;0;0;0;0
20409;MOGI MIRIM;456;MOGI MIRIM;1;20631;8;NULL;NORA MONSENHOR;RUA MONSENHOR NORA;CENTRO;E020631A@EDUCACAO.SP.GOV.BR;38623024;1;0;0;0;0;227;137;0;51;22;0
20409;MOGI MIRIM;456;MOGI MIRIM;2;453948;15;20655;CENTRO DE RESSOCIALIZACAO PREFEITO JOAO MISSAGLIA;RODOVIA WILSON FINARDI;VATINGA;E020655A@EDUCACAO.SP.GOV.BR;38051174;2;0;0;0;0;0;0;17;53;62;0
20409;MOGI MIRIM;460;MONTE ALEGRE DO SUL;1;17425;8;NULL;CLODOVEU BARBOSA PROF;AV VIRIATO VALENTE;CENTRO;E017425A@EDUCACAO.SP.GOV.BR;38991215;1;0;0;0;0;0;401;0;0;0;0
20409;MOGI MIRIM;519;PEDREIRA;1;45615;8;NULL;JOAO ALVARENGA PROF;RUA JOAO NIERO;JARDIM ANDRADE;E045615A@EDUCACAO.SP.GOV.BR;38932941;1;0;17;0;0;463;370;0;0;0;0
20409;MOGI MIRIM;519;PEDREIRA;1;914010;8;NULL;ANA FERRARI ROSSI;RUA ELIO SAVANE;JARDIM MARAJOARA;E914010A@EDUCACAO.SP.GOV.BR;38524855;1;0;13;0;0;181;57;0;0;0;0
20409;MOGI MIRIM;662;SERRA NEGRA;1;43515;8;NULL;ROMEU DE CAMPOS VERGAL DEP;RUA MANUEL LUIS SARAGIOTTO;BAIRRO DOS FRANCOS;E043515A@EDUCACAO.SP.GOV.BR;38420310;1;0;2;0;98;0;0;0;0;0;0
20409;MOGI MIRIM;662;SERRA NEGRA;1;47065;8;NULL;NAIR DE ALMEIDA PROFA;RODOVIA SERRA NEGRALINDOIA KM 157;TRES BARRAS;E047065A@EDUCACAO.SP.GOV.BR;38923834;2;0;1;0;89;0;0;0;0;0;0
20410;PIRACICABA;266;CHARQUEADA;1;21222;8;NULL;PEDRO CREM FILHO PROFESSOR;AVENIDA PAULO MENEGHEL;JARDIM SAO PAULO;E021222A@EDUCACAO.SP.GOV.BR;34861807;2;0;7;0;0;162;67;0;0;0;0
20410;PIRACICABA;266;CHARQUEADA;1;21283;8;NULL;BENEDITO DUTRA TEIXEIRA PROFESSOR;RUA CAETANO PARISI;SANTA HELENA;E021283A@EDUCACAO.SP.GOV.BR;34861028;1;0;8;0;0;177;407;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;20825;8;NULL;ELIAS DE MELLO AYRES PROFESSOR;RUA CORONEL FERNANDO FEBELIANO DA COSTA;SAO DIMAS;E020825A@EDUCACAO.SP.GOV.BR;34223222;1;0;5;0;0;383;316;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;20849;8;NULL;ANTONIO DE MELLO COTRIM PROFESSOR;RUA DONA STELA;PAULICEIA;E020849A@EDUCACAO.SP.GOV.BR;34228135;1;0;11;0;0;211;191;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;20886;8;NULL;FRANCISCA ELISA DA SILVA;RUA PROFESSOR ARMANDO BERGAMIM;JARDIM MONUMENTO;E020886A@EDUCACAO.SP.GOV.BR;34214558;1;0;0;0;0;242;0;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;20928;8;NULL;PEDRO DE MELLO;RUA 16 DE JULHO;TUPI;E020928A@EDUCACAO.SP.GOV.BR;34387187;2;0;8;0;0;268;138;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;21076;8;NULL;SUD MENNUCCI;RUA SAO JOAO;ALTO;E021076A@EDUCACAO.SP.GOV.BR;34324696;1;0;13;0;0;294;285;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;21180;8;NULL;SAMUEL DE CASTRO NEVES DOUTOR;VIRGINIA VITTORELLI CORRER;SANTANA;E021180A@EDUCACAO.SP.GOV.BR;34250033;1;0;7;0;114;197;117;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;37989;8;NULL;LUCIANO GUIDOTTI COMENDADOR;ARMANDO CHIQUITO;JARDIM PARQUE JUPIA;E037989A@EDUCACAO.SP.GOV.BR;34271165;1;0;9;0;0;355;160;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;40459;8;NULL;JOAO GUIDOTTI;RUA ANHANGUERA;MORUMBI;E040459A@EDUCACAO.SP.GOV.BR;34111107;1;0;6;0;0;325;171;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;47375;8;NULL;HELIO PENTEADO DE CASTRO PROFESSOR;IPEUNA;SANTA TEREZINHA;E047375A@EDUCACAO.SP.GOV.BR;34251112;1;0;17;0;0;580;488;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;48324;8;NULL;ADOLPHO CARVALHO PROFESSOR;MELVIN JONES;CECAP;E048324A@EDUCACAO.SP.GOV.BR;34244777;1;0;10;0;0;425;0;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;914137;8;NULL;AUGUSTO MELEGA;ESTRADA ANTONIO DIAS RODRIGUES;CAMPESTRE;E914137A@EDUCACAO.SP.GOV.BR;34111105;2;0;1;0;0;134;52;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;919330;8;NULL;JURACY NEVES DE MELLO FERRACCIU PROFESSOR;RUA JOSE PENATTI;NOIVA DA COLINA;E919330A@EDUCACAO.SP.GOV.BR;34260425;1;0;13;0;0;287;306;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;1;925792;8;NULL;ANIGER FRANCISCO DE MARIA MELILLO DOM;PAU BRASIL;BOSQUE DOS LENHEIROS;E925792A@EDUCACAO.SP.GOV.BR;34135522;1;0;2;0;0;290;0;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;2;460357;6;20825;CEL JTO A EE ELIAS DE MELLO AYRES PROFESSOR;FERNANDO FEBELIANO DA COSTA;ALEMAES;E020825A@EDUCACAO.SP.GOV.BR;34223222;1;0;0;0;0;0;0;0;0;0;0
20410;PIRACICABA;535;PIRACICABA;2;587114;15;20825;PENITENCIARIA MASCULINA DE PIRACICABA;RODOVIA LAERCIO CORTE SP 147;AREIAO;TRABALHOEDUCACAO@PEPIRACICABA.SAP.GOV.BR;34478120;1;0;0;0;0;0;0;15;68;80;0
20410;PIRACICABA;618;SANTA MARIA DA SERRA;1;471458;8;NULL;FERNANDO MARIA FACHINI FREI;RUA DOMINGOS GREGOLIM;JARDIM LEVORATO;E471458A@EDUCACAO.SP.GOV.BR;34871344;1;0;8;0;0;127;122;0;0;0;0
20411;PIRASSUNUNGA;182;ARARAS;1;19902;8;NULL;CESAR LACERDA DE VERGUEIRO SENADOR;AVENIDA PADRE ATILIO;JARDIM BELVEDERE;E019902A@EDUCACAO.SP.GOV.BR;35411889;1;0;7;0;393;0;0;0;0;0;0
20411;PIRASSUNUNGA;182;ARARAS;1;19914;8;NULL;CESARIO COIMBRA DOUTOR;RUA DOUTOR ARMANDO SALLES DE OLIVEIRA;CENTRO;E019914A@EDUCACAO.SP.GOV.BR;35410020;1;0;0;0;0;72;551;0;0;0;0
20411;PIRASSUNUNGA;182;ARARAS;1;20072;8;NULL;JUSTINIANO WHITAKER DE OLIVEIRA CORONEL;RUA CORONEL ANDRE ULSON JUNIOR;CENTRO;E020072A@EDUCACAO.SP.GOV.BR;35411877;1;0;12;0;406;0;0;0;0;0;0
20411;PIRASSUNUNGA;182;ARARAS;1;901064;8;NULL;JUDITH FERRAO LEGASPE PROFESSORA;NACERE COSME;JARDIM JOSE OMETTO II;E901064A@EDUCACAO.SP.GOV.BR;35414973;1;0;0;0;0;440;561;0;116;0;0
20411;PIRASSUNUNGA;182;ARARAS;1;903985;8;NULL;MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA;MARCOS FREIRE;PARQUE DAS ARVORES;E903985A@EDUCACAO.SP.GOV.BR;35423881;1;0;0;0;0;228;251;0;0;0;0
20411;PIRASSUNUNGA;415;LEME;1;21520;8;NULL;NEWTON PRADO;JOSE MANOEL DE A OLIVEIRA;VILA BELA VISTA;E021520A@EDUCACAO.SP.GOV.BR;35541539;1;0;29;0;0;419;953;0;0;0;0
20411;PIRASSUNUNGA;536;PIRASSUNUNGA;1;21465;8;NULL;FRANCO CORONEL;RUA CORONEL FRANCO;CENTRO;E021465A@EDUCACAO.SP.GOV.BR;35613603;1;0;9;0;0;221;0;0;0;0;0
20411;PIRASSUNUNGA;536;PIRASSUNUNGA;1;21477;8;NULL;MANOEL JACINTHO VIEIRA DE MORAES DOUTOR;PRACA CAPITAO NELSON SALES DE ABREU;CENTRO;E021477A@EDUCACAO.SP.GOV.BR;35613312;1;0;8;0;0;195;37;0;0;0;0
20411;PIRASSUNUNGA;536;PIRASSUNUNGA;1;49542;8;NULL;PAULO DE BARROS FERRAZ PROFESSOR;PANAMA;VILA ESPERANCA;E049542A@EDUCACAO.SP.GOV.BR;35611653;1;0;12;0;0;287;147;0;0;0;0
20411;PIRASSUNUNGA;536;PIRASSUNUNGA;1;920381;8;NULL;HENRIQUE FERREIRA DOS REIS PROFESSOR;BRASIL;VILA ESPERANCA;E920381A@EDUCACAO.SP.GOV.BR;35613151;1;0;15;0;0;377;0;0;77;61;0
20411;PIRASSUNUNGA;555;PORTO FERREIRA;1;21313;8;NULL;PEDRINA PIRES ZADRA PROFESSORA;AVENIDA FRANCISCO PERIPATO;VILA SIBYLLA;E021313A@EDUCACAO.SP.GOV.BR;35812126;1;0;12;0;0;360;145;0;0;0;0
20411;PIRASSUNUNGA;555;PORTO FERREIRA;1;21325;8;NULL;WASHINGTON LUIZ;LUIZ GAMA;CENTRO;E021325A@EDUCACAO.SP.GOV.BR;35811177;1;0;19;0;0;513;826;0;165;44;0
20411;PIRASSUNUNGA;610;SANTA CRUZ DA CONCEICAO;1;21350;8;NULL;LUIZ NARCISO GOMES DOUTOR;RUA DOUTOR JORGE TIBIRICA;CENTRO;E021350A@EDUCACAO.SP.GOV.BR;35671308;1;0;6;0;0;170;127;0;0;0;0
20411;PIRASSUNUNGA;611;SANTA CRUZ DAS PALMEIRAS;1;21519;8;NULL;LAURO BARREIRA;RUA PRUDENTE DE MORAES;CENTRO;E021519A@EDUCACAO.SP.GOV.BR;36721302;1;0;0;0;0;0;288;0;0;0;0
20411;PIRASSUNUNGA;611;SANTA CRUZ DAS PALMEIRAS;1;907558;8;NULL;MARIO AVESANI PREFEITO;RUA MANOEL PIRES DE CAMPOS;VILA SANTA TEREZINHA;E907558A@EDUCACAO.SP.GOV.BR;36721011;1;0;13;0;0;451;231;0;13;0;0
20413;SAO JOAO DA BOA VISTA;152;AGUAI;1;20527;8;NULL;GERALDO LOURENCO PADRE;RUA XV DE NOVEMBRO;CENTRO;E020527A@EDUCACAO.SP.GOV.BR;36521520;1;0;21;0;0;470;355;0;0;0;0
20413;SAO JOAO DA BOA VISTA;154;AGUAS DA PRATA;1;20448;8;NULL;TIMOTHEO SILVA PROFESSOR;RUA ANTONIO DIAS CARVALHO;CENTRO;E020448A@EDUCACAO.SP.GOV.BR;36421203;1;0;9;0;0;196;123;0;0;0;0
20413;SAO JOAO DA BOA VISTA;257;CASA BRANCA;1;19343;8;NULL;FRANCISCO THOMAZ DE CARVALHO DOUTOR;PRACA DOUTOR CARVALHO;CENTRO;E019343A@EDUCACAO.SP.GOV.BR;36711168;1;0;3;0;0;374;153;0;0;0;0
20413;SAO JOAO DA BOA VISTA;386;ITOBI;1;907431;8;NULL;JOSE ZILAH GONCALVES DOS SANTOS PROFESSOR;AVENIDA ALCIDES FERRI;PRINCESA DO RIO;E907431A@EDUCACAO.SP.GOV.BR;36471244;1;0;6;0;183;0;0;0;0;0;0
20413;SAO JOAO DA BOA VISTA;453;MOCOCA;1;18971;8;NULL;JOAO DE MOURA GUIMARAES PROFESSOR;RUA OSWALDO CRUZ;IGARAI;E018971A@EDUCACAO.SP.GOV.BR;36954108;1;0;2;0;103;84;45;0;26;0;0
20413;SAO JOAO DA BOA VISTA;453;MOCOCA;1;19215;8;NULL;JOAO CID GODOY PROFESSOR;DE BARAO MONTE SANTO;APARECIDA;E019215A@EDUCACAO.SP.GOV.BR;36561267;1;0;24;0;0;249;76;0;0;0;0
20413;SAO JOAO DA BOA VISTA;453;MOCOCA;1;41497;8;NULL;CARLOS LIMA DIAS DOUTOR;PRACA PROFESSOR OSCAR LENHOARDT;JARDIM NOVA MOCOCA;E041497A@EDUCACAO.SP.GOV.BR;36561546;1;0;16;0;0;294;86;0;0;0;0
20413;SAO JOAO DA BOA VISTA;453;MOCOCA;1;901295;8;NULL;ZENAIDE PERETO RIBEIRO ROCHA PROFESSORA;MARCOS FOGARIN;CONJUNTO HABITACIONAL GILBERTO ROSSETTI;E901295A@EDUCACAO.SP.GOV.BR;36563567;1;0;11;0;0;286;145;0;0;0;0
20413;SAO JOAO DA BOA VISTA;530;ESPIRITO SANTO DO PINHAL;1;20345;8;NULL;JUCA LOUREIRO PROFESSOR;RUA OSVALDO NOGUEIRA;ALTO ALEGRE;E020345A@EDUCACAO.SP.GOV.BR;36513096;1;0;4;0;0;349;208;0;34;25;0
20413;SAO JOAO DA BOA VISTA;530;ESPIRITO SANTO DO PINHAL;1;20436;8;NULL;BATISTA NOVAIS CORONEL;LARGO SAO JOAO;VILA MONTENEGRO;E020436A@EDUCACAO.SP.GOV.BR;36513095;1;0;0;0;0;269;150;0;0;0;0
20413;SAO JOAO DA BOA VISTA;628;SANTO ANTONIO DO JARDIM;1;919366;8;NULL;BAIRRO JAGUARI;BAIRRO JAGUARI;BAIRRO JAGUARI;E919366A@EDUCACAO.SP.GOV.BR;36542003;2;0;0;0;32;114;59;0;0;0;0
20413;SAO JOAO DA BOA VISTA;639;SAO JOAO DA BOA VISTA;1;20709;8;NULL;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;RUA PROFESSOR FRANCISCO A MARTINS JUNIOR;VILA LOYOLA;E020709A@EDUCACAO.SP.GOV.BR;36223416;1;0;17;0;0;335;99;0;0;0;0
